,28/04/2019,05/05/2019,12/05/2019,19/05/2019,26/05/2019,02/06/2019,09/06/2019,16/06/2019,23/06/2019,30/06/2019,07/07/2019,14/07/2019,21/07/2019,28/07/2019,04/08/2019
surrakar,,-0.005882352900000054,0.006060605520459061,0.0,0.005000000989858755,0.03742706776353888,0.03452380937881916,0.007219251849963637,0.025098039310247122,-0.007848837934075203,-0.02222222147818298,0.018983956950268555,0.0028423775088108894,-0.011111111111111072,0.0
survivor,,0.018310800999999932,0.01481818516034794,0.00023191012775369835,0.01355736459399215,0.027429103702749424,0.008113883649245812,0.0006569529914517425,0.012420585419101737,-0.007470674910411423,0.008535329311347262,-0.01028384897737522,0.0010330577241357553,0.0,0.0
swamp,,0.0031569860000000283,0.0038823135903476302,0.005650133765346066,0.020251176980465635,0.018473096859335625,0.016456635289243904,0.0038741566476943046,0.010405482011343503,-0.005113921465397908,0.0031675846582084333,0.0009383621843241929,-3.980494725175365e-05,-0.0004946472667866075,0.0
teferi,,-0.0050610852999999345,0.003364210657102795,0.06722690246881347,-0.00754522408752778,0.00304526054703258,-0.008781764075011744,-0.0019394657178328778,0.027069496102901214,-0.0033456606126369692,-0.0233873434372176,-0.012105684469139177,-0.004922599427064189,0.0,0.0
tetravite,,,,,,,,,,,,,,,
tezzeret,,0.0020000000000000018,0.013888889221556955,0.005633802639444241,0.006351182514861664,0.04436722188622677,0.037450342643643664,-0.023937455823942244,0.005787879447929134,0.013781694361912677,-0.0543609020330571,0.007407407619373085,0.06492063438049,0.0,0.0
thalakos,,0.008302626999999951,0.0002213343435035764,0.00017138282448625475,0.02415287179086656,0.029528900934516766,0.02185289283751657,0.02078809176219809,0.014128062122520824,-0.02858370963018997,0.02504119828113205,-0.022017252542302135,0.02893032214778679,0.0,0.0
thopter,,-0.003841029699999998,0.007006132462872072,0.010853863492418903,0.029398908470125606,0.06740801726684298,0.013022867504194124,0.03155566723856129,0.00580485812068865,0.011782600788872832,-0.008949228023866995,0.0017392403218132735,0.023645248553600062,0.0,0.0
thrull,,-0.002920467900000001,0.008686742251902135,0.0049024385659246494,0.031204204703952687,0.030419933517191744,0.02205144985321894,0.011051072342066037,0.007652478111333627,-0.0023212508000085563,-0.0016594288333140472,-0.00046014131564153793,0.006097359150618598,0.0,0.0
tower,,0.00604797300000004,0.0037681801482045696,0.001168504154231309,0.02350843388350987,0.01595859855199344,0.01237688105852719,0.005620926143972804,0.00033511340650371757,-0.0011324508768532082,-0.0065012063255300845,-0.0031476084123521764,0.00674305982314749,0.0,0.0
trap,,-0.001469058900000042,0.03220652217804365,0.0015989655086938726,0.046759127542804535,0.03881197700570471,0.1505502736136899,0.010359629685944283,0.012841135851034968,0.0033759657471936766,-0.004314225008801742,-0.009636665038853076,0.0020838552184734294,-7.277546733208684e-05,0.0
treasure,,0.00540483699999994,0.008453945800939167,-0.0012312737844460964,0.013976350180037178,0.049337631789330594,0.006134279473263948,0.022359292532731834,0.0012808737994423058,0.016777865344391296,-0.011238648253016459,0.0022865593227692216,0.00734870533458154,-0.006091009370618905,0.0
treefolk,,0.004189337999999987,0.003467012512733847,0.013019581418387327,0.020198434913070606,0.03038598501426959,0.015038135248583773,0.006130202455955969,0.00950261836250954,0.0065794669736263245,0.002338547098425403,-0.0015041637671573405,-0.0017638429465824945,0.0,0.0
troll,,0.001955152000000071,0.004020726867822955,0.004450387041046833,0.02499397213107213,0.027932913880263532,0.015043369934431006,0.004307796778067807,0.026080350138441233,-0.0010022553612395457,-0.0038952159917717832,-0.0014737995255192926,0.0030221766114022497,3.901651548776641e-05,0.0
turtle,,-0.008695652200000015,0.0016835017456584556,-0.008054626566187162,0.016783216777537024,0.02469565256844941,0.022222222243876155,-0.007142857844175565,0.016251596313714423,-0.028935960254149462,0.023148147805829744,-0.0068965515208435635,-0.0002645496092475996,0.0,0.0
ugin,,0.012790518999999945,0.005211117107623675,0.057908341352924664,0.013179425004538059,0.00819270785177073,0.0048001290549757325,0.00407886499314869,-0.0022243649945568045,-0.0008505357695424154,-0.0009622611097013234,-0.021397324243170646,-0.00581870670252449,0.004999999999999893,0.0
unicorn,,-0.005882352900000054,0.015011904218313221,0.01302521086437336,0.03755827492860497,0.026984126716228296,0.0043478262226770426,0.03537878821964924,0.01726315768172615,-0.00884615417629575,-0.002759378372124477,-0.019652174251755916,0.43698717949849053,0.0,0.0
vampire,,-0.003919710900000095,0.008307174622917746,0.009955953796897843,0.010691469371360451,0.030798475593742047,0.021741159477602245,0.003309399050107187,0.011767224137334775,0.008281686498176954,-0.0066513960841406705,0.008941870964507492,0.010786060389028185,-0.0010856330801507497,0.0
vedalken,,0.013065926999999977,-0.0029601775364022087,0.004759751241549148,0.011387713719232195,0.03233721578920257,0.0504803510966092,0.013996217271451172,0.0026488673663733753,0.008658337180670772,-0.0010312868728563629,0.007853974677454856,-0.02386416037952932,0.0,0.0
vehicle,,0.005513582000000072,0.003625975884629984,-0.000136825737813151,0.025227118283987382,0.06391833045357487,0.02159467892625444,0.00021575195829903748,0.0013906794723643756,0.020146458437901194,-0.011538520978647826,0.0017694627580073785,0.015392492509606281,-0.00045574580458263014,0.0
viashino,,0.003115065000000028,0.002980698929090586,0.0044418840800390935,0.015611318125958729,0.04576192885633934,0.009027286427691239,0.005096012407472372,0.01880339988817359,-0.002882537583122957,-0.008481819290216075,0.004622676498398093,0.003910927196962399,0.0,0.0
volver,,-0.00740740740000001,-0.006451612925325034,0.0021930757752555152,0.08438721767091661,0.051181077169898836,0.06677623702787994,-0.007414234765115935,0.04173604748261428,-0.0452321652637826,-0.005128205024474641,0.01097744335398465,0.031567460112444046,0.0,0.0
vraska,,-0.013288631699999942,-0.0018749991734539062,0.0013105148098160324,0.028606775149375485,0.06854442861214838,0.0019020769285640338,-0.005128929426353235,-0.00035803772468312456,0.024056503877213142,-0.011503960248347989,3.8167695872948215e-05,-0.0005467823456197785,0.0,0.0
wall,,0.0021330330000000064,0.0010053425711196162,0.004086165316101509,0.02080861763805464,0.018733647009384402,0.013868013470172302,-0.0013500628028465522,0.006141282068691245,-0.0038614086152487515,0.00028936185201233755,0.0012929372018730678,0.01236230150789086,0.0006528665319422977,0.0
warrior,,0.027447509000000148,0.017288081234717367,-0.0014262692188576898,0.017232203207760532,0.043102273863588225,0.014491655634996992,0.16455283017218947,0.006727695815700541,-0.00019167761671967654,0.003319325962769515,-0.005111702589240097,0.017782078634688947,-0.0003069027280239167,0.0
weird,,-0.004524886899999969,-0.011869540729355421,0.0,0.01791548724824632,0.04711737577038444,0.03678667804942082,0.017217194221516463,0.017534282790195643,-0.017070384457765875,0.008040442267021941,0.00802103934970444,0.004352809496687371,0.005494505494505475,0.0
werewolf,,0.009412919000000075,0.011543472230911789,0.00041126566853999513,0.0333965155971192,0.02590192825084836,0.03165359412858981,0.029873721993480595,0.013985046083503816,0.022722488452270317,-0.007563825674003155,0.0010505639642988118,0.015622485823828525,0.0,0.0
whale,,-0.0030860929999999565,0.01121558533940692,-0.010765942785068039,0.03721915310728652,0.02850902388916232,0.04710666111042827,-0.011058664436307875,-0.012133308134830378,0.01921172516505565,-0.017936374997565174,0.0076506974062637845,0.01334336433650396,0.0,0.0
wildfire,,0.0065319919999999865,-0.015842491075037768,-0.0030157342684212773,0.024440464474876578,-0.00816531055604064,0.03697632478412549,0.0016317971309609547,0.02770037875528475,0.003077419963807726,-0.023057669039842743,-0.010376410307924466,0.02950656328178103,0.020447906523856085,0.0
will,,0.004578173000000074,0.00279903453566277,-0.0012941720401515866,0.019504151157865968,0.01939663022113347,0.01739793386456201,-0.003919505029293613,0.022873985048973644,-0.013344969785765382,-0.0034506555368019054,-0.0003901502797393208,0.011952563449585618,0.0,0.0
wizard,,-0.006961930400000038,0.013237519086549243,0.0014016827925700248,0.00497275102273842,0.049860115495283575,0.008343267398108534,0.010472575026428066,0.006833591186827581,-0.00409075977859541,-0.00842456754648746,0.0030525600943100972,0.0027236631822056268,0.0,0.0
wolf,,0.001393715000000073,0.010735752420814926,0.002248041813557977,0.019849062031246367,0.03147200322893595,0.02301160025202731,0.011846930880214934,0.012610506458871962,0.0019573411943527574,-0.012629130817973011,0.005944857050833141,0.022869179782115445,0.0002485536426222179,0.0
wolverine,,,,,,,,,,,,,,,
worm,,-0.0006803105999999559,0.005497038293419632,0.0025577465963249058,0.028849288405484286,0.021400733236359715,0.017525373141239475,0.00233836751907579,0.006113440042371243,-0.013845441365867406,-0.0020491122334256318,0.0015738194137033812,-0.00023536219644104683,0.0,0.0
wurm,,0.005415356999999954,-0.0026528498708816572,0.0068923987164988265,0.017247914101447437,0.02514851994583789,0.020721166980531613,0.006929333781867886,0.0068322440078933955,0.000141211852808798,-0.005933568678702428,-0.004722488343592346,0.0093250259343034,0.0004901960784315929,0.0
xenagos,,,,,,,,,,,,,,,
yanling,,,,,,,,,,,,,,,
yeti,,0.012205387000000067,0.004761905105332032,-0.007093300627287302,0.012399053595105958,0.00833333356972088,0.03757409924088151,-0.00013683627503224827,0.006674349558612125,0.0009415645208052936,0.016880341720718617,-0.013065803342764304,0.022957055049020125,0.0,0.0
zendikar,,0.00660330099999995,-0.0072959858096074415,0.014258181750751442,0.016787007979254254,0.0033649898214249685,0.008003008212299711,-0.010686075171631448,0.006590068774809055,0.013961998333564596,-0.012351901402095411,0.0032693755902672983,0.015554148105566545,0.002196836555360182,0.0
zombie,,0.0071630719999999926,0.007675542536174307,0.0039949320992611614,0.0177995987402797,0.035930586095164196,0.021888258623397938,0.015822890510240217,0.007558429789189969,-0.001796851498626073,-0.004943227560846752,-0.007547523755830232,0.003965796118123421,-0.0009715204283310408,0.0
zubera,,0.007142857000000058,0.01554621858376537,-0.0005915407988023036,0.0071428566397380155,0.027834467059885126,0.006802721345590346,0.014321518686524204,0.0059523802142600335,-0.0064935058603079465,-0.0064935065175573126,0.006731601226247053,0.01275510188967166,0.0,0.0
