,2019-04-28,2019-05-05,2019-05-12,2019-05-19,2019-05-26,2019-06-02,2019-06-09,2019-06-16,2019-06-23,2019-06-30,2019-07-07,2019-07-14,2019-07-21,2019-07-28,2019-04-28,2019-05-05,2019-05-12,2019-05-19,2019-05-26,2019-06-02,2019-06-09,2019-06-16,2019-06-23,2019-06-30,2019-07-07,2019-07-14,2019-07-21,2019-07-28
dragon,,-0.019058534721320353,0.016989118419879157,0.03396528835624335,-0.0017118998735793367,-0.01395777035004342,-0.014744655012622121,0.006945429923328028,-0.01441517675192816,-0.012699913547891128,0.0012004850690934266,-0.002655754201731586,0.002469572788318164,-0.8376475137189994,5.277533431499229,-0.019058534721320464,0.016989118419879157,0.03396528835624357,-0.0017118998735793367,-0.01395777035004342,-0.014744655012622121,0.006945429923328028,-0.01441517675192816,-0.012699913547891017,0.0012004850690936486,-0.002655754201731697,0.002469572788318164,-0.8376475137189994
drake,,-0.06221630980473436,0.001211827435773083,0.005688695231178986,0.022265013840413905,0.03013892159171183,-0.004457142857142715,0.0311100906899322,0.000727380687300716,0.05499451152579571,-0.006659036520653583,-0.02754792081282087,0.023804394657475303,-0.8132561809573908,4.024440762220381,-0.06221630980473436,0.001211827435773305,0.005688695231178764,0.022265013840413905,0.03013892159171161,-0.004457142857142493,0.0311100906899322,0.000727380687300716,0.05499451152579571,-0.006659036520653583,-0.02754792081282087,0.023804394657475303,-0.8132561809573908
drone,,-0.004444444444444473,0.022321428571428603,0.004366812227074135,0.017391304347825987,0.00854700854700896,0.05084745762711873,-0.0040322580645162365,0.02429149797570873,0.015810276679841584,-0.019455252918287758,0.003968253968254176,0.0,0.0,-0.11067193675889353,-0.004444444444444473,0.022321428571428603,0.004366812227074135,0.01739130434782621,0.008547008547008739,0.05084745762711873,-0.0040322580645162365,0.02429149797570873,0.015810276679842028,-0.0194552529182882,0.003968253968254176,0.0,0.0
druid,,-0.07667134174848067,0.008354430379746702,-0.00828521215164435,0.02564873417721536,-0.027020564323290364,0.0019660850331777446,0.010056414029924188,0.009470616804273746,-0.010103439980755025,-0.0021871202916162735,2.220446049250313e-16,0.00730638090599145,-0.8143133462282399,4.749999999999999,-0.07667134174848056,0.00835443037974648,-0.008285212151644239,0.025648734177215138,-0.027020564323290364,0.0019660850331777446,0.010056414029924188,0.009470616804273746,-0.010103439980755025,-0.0021871202916162735,2.220446049250313e-16,0.00730638090599145,-0.8143133462282399
dryad,,-0.05437488033697102,-0.016703786191536674,0.017553793884484525,-0.004451864218141033,-0.005030743432084872,0.020224719101123556,0.01211453744493407,-0.022306855277475335,0.000556483027267296,0.013904338153504003,0.0021941854086671153,0.0021893814997264727,-0.7640633533588204,3.3964646464646453,-0.05437488033697102,-0.016703786191536674,0.017553793884484525,-0.004451864218141144,-0.005030743432084761,0.020224719101123556,0.01211453744493407,-0.022306855277475557,0.0005564830272675181,0.013904338153504225,0.0021941854086668933,0.0021893814997264727,-0.7640633533588204
dwarf,,0.007425742574257654,0.007371007371006932,0.009756097560975618,0.004830917874396379,0.02644230769230793,0.004683840749414747,0.0,0.006993006993006867,-0.00462962962962965,-3.3306690738754696e-16,0.006976744186046657,0.004618937644341958,0.0,-0.07126436781609213,0.007425742574257654,0.007371007371007154,0.009756097560975618,0.004830917874396157,0.02644230769230793,0.004683840749414525,0.0,0.006993006993006867,-0.004629629629629539,-3.3306690738754696e-16,0.006976744186046657,0.004618937644341958,0.0
efreet,,-0.15296105674297933,-0.0021018506973511375,-0.02372239972868284,0.004945697882765998,-0.015255301148923262,0.0012378524184311068,0.010453379587769485,0.00011870086469012442,0.0015064090859295831,-0.005123203004640642,0.0020250148898157683,-0.002295255861589629,-0.9868230909063135,91.20374449339212,-0.15296105674297933,-0.0021018506973511375,-0.023722399728683063,0.004945697882765998,-0.015255301148923373,0.0012378524184311068,0.010453379587769485,0.00011870086469012442,0.001506409085929361,-0.00512320300464042,0.0020250148898155462,-0.002295255861589407,-0.9868230909063135
egg,,-0.006909306626653233,0.010084683228504199,0.004278856188687286,0.0014202085281789234,-0.039640262884814814,0.021178504538251097,0.009170428893904958,-0.03166503564937784,-0.02869414567241768,-0.06625543458065475,0.08556192295447329,-0.0017596597991055285,0.0,0.05240543518178464,-0.006909306626653233,0.010084683228504199,0.004278856188687286,0.0014202085281787014,-0.0396402628848147,0.021178504538250875,0.00917042889390518,-0.03166503564937784,-0.02869414567241768,-0.06625543458065475,0.08556192295447329,-0.0017596597991055285,0.0
elder,,-0.0025682616923494717,0.0131454126575421,-0.024210807918673583,0.010418094585332494,0.022656355989689514,-0.012470151233749283,-0.006179473401397129,0.005136523384698499,-0.015196342119419004,-0.013519049569848396,-0.0019379844961237014,-0.0008321775312069013,0.0,0.026929483620211192,-0.0025682616923494717,0.0131454126575421,-0.024210807918673583,0.010418094585332494,0.022656355989689514,-0.012470151233749172,-0.00617947340139724,0.005136523384698499,-0.015196342119419004,-0.013519049569848285,-0.0019379844961240345,-0.0008321775312066793,0.0
eldrazi,,0.17385008670158553,0.0015432098765431057,0.009244992295839971,0.014408396946564928,0.01486219546608969,0.005746593752896434,0.016956962491936345,0.006887177163570568,0.013950139501394787,0.006745961299484904,0.02609769000176332,0.023285787936071722,5.700310689394576,-0.8893090497504759,0.17385008670158553,0.0015432098765433278,0.009244992295839749,0.014408396946564928,0.01486219546608969,0.005746593752896434,0.016956962491936345,0.006887177163570568,0.013950139501394787,0.006745961299485126,0.026097690001763096,0.023285787936071722,5.700310689394576
elemental,,0.051830866791429564,-0.00433780056318156,0.00041641879833376194,0.06552531460345357,-0.013509065409652021,0.012063897054745754,0.15230900049906415,-0.09180249911592908,0.04000022721415464,0.13488053640570374,-0.005575318812539587,-0.00784502416267463,0.21021211993421263,-0.391653926873588,0.051830866791429564,-0.00433780056318156,0.00041641879833376194,0.06552531460345357,-0.01350906540965191,0.012063897054745754,0.1523090004990637,-0.09180249911592864,0.04000022721415464,0.13488053640570352,-0.005575318812539587,-0.00784502416267463,0.21021211993421263
elephant,,-0.12895391900916742,0.006133686484979695,-0.004849324558364954,0.01601113818308386,-0.06111867262946469,-0.0025541902526574622,0.0029759844971970484,0.005313276290366931,0.056421168233921515,-0.00883633292183772,-0.020386758439855712,0.016796038543896996,-0.9181836130306021,13.005952380952381,-0.12895391900916742,0.006133686484979695,-0.004849324558364954,0.01601113818308386,-0.06111867262946469,-0.0025541902526575733,0.0029759844971972704,0.0053132762903667086,0.05642116823392174,-0.008836332921837609,-0.020386758439855934,0.016796038543896774,-0.9181836130306021
elf,,0.01818078936804368,0.002907693065891115,-0.004864864864864371,0.00333316873240852,0.013854369170953174,-0.0034223300970878112,0.015027156043742051,0.002399462520395357,-0.009598812715434946,-0.0017643504531726917,-0.006706697012250462,-0.001340645947593977,0.6449109104222608,-0.4085742862338604,0.01818078936804346,0.002907693065891337,-0.004864864864864371,0.003333168732408298,0.013854369170953174,-0.003422330097087589,0.015027156043742051,0.002399462520395357,-0.009598812715434946,-0.0017643504531724696,-0.006706697012250684,-0.001340645947593977,0.6449109104222608
elk,,-0.04247469492006428,0.012448132780082943,0.006147540983606703,0.009164969450101923,0.010573421664546112,-0.010506208213944879,0.009652509652509522,0.018164435946462998,0.04561815336463226,-0.01721170395869187,0.0008756567425567408,0.0017497812773401566,-0.6855895196506551,2.0507936507936515,-0.04247469492006428,0.012448132780082943,0.006147540983606703,0.009164969450101923,0.010573421664546334,-0.01050620821394499,0.009652509652509744,0.018164435946462998,0.04561815336463226,-0.01721170395869187,0.0008756567425567408,0.0017497812773401566,-0.6855895196506551
equipment,,0.290445518514475,0.00449147849627729,-0.014577973784147935,0.02293635007459005,0.009540013368171119,-0.003250270855904014,0.00845410628019283,0.0006586826347305674,0.062294297169529056,0.01166065795403326,0.004900050114149401,-0.008976561201307964,2.496002236511042,-0.7985657966286024,0.29044551851447475,0.004491478496277512,-0.014577973784147935,0.02293635007458983,0.009540013368171119,-0.003250270855904014,0.00845410628019283,0.0006586826347305674,0.062294297169529056,0.01166065795403326,0.004900050114149401,-0.008976561201307964,2.496002236511042
eye,,-0.0884283244889088,-6.566275608477223e-05,0.0055598117544051195,0.011972398180195798,0.07240651910487772,0.0002147556666207695,-0.0058166770768268705,-0.0004319315192208295,-0.0502042740414832,0.008375382579203894,0.02079530772543614,0.00956303365143163,-0.9334768035888412,14.40394327894328,-0.0884283244889088,-6.566275608477223e-05,0.0055598117544051195,0.011972398180195576,0.07240651910487772,0.00021475566662099155,-0.0058166770768268705,-0.00043193151922094053,-0.05020427404148309,0.008375382579203894,0.02079530772543614,0.009563033651431851,-0.9334768035888412
faerie,,-0.014232617340483089,0.015337745561508465,0.01438178996378725,0.004589963280293707,-0.003329218568809744,-0.0027523394885656804,-0.0026595744680849576,0.009610062893081528,-0.017192403001130674,0.001943489310808788,0.008604396697503125,0.17698111346713352,-0.8104575163398693,3.4214452214452207,-0.014232617340483422,0.015337745561508687,0.014381789963787028,0.004589963280293707,-0.003329218568809633,-0.0027523394885656804,-0.0026595744680849576,0.009610062893081528,-0.017192403001130896,0.001943489310808788,0.008604396697503347,0.1769811134671333,-0.8104575163398693
fish,,-0.05226734656710963,-0.0011529592621060125,0.0019238168526354293,0.003072196620584222,0.004211332312404004,0.02173084254670221,-0.020522388059701413,-0.0019047619047618536,0.0,-0.00038167938931277234,-0.00152730049637273,0.0,-0.8374760994263862,5.459999999999998,-0.05226734656710963,-0.0011529592621060125,0.0019238168526354293,0.003072196620584222,0.004211332312404004,0.021730842546702434,-0.020522388059701524,-0.0019047619047618536,0.0,-0.00038167938931277234,-0.00152730049637273,0.0,-0.8374760994263862
forest,,0.005468000146969576,-0.008050900347525869,-0.00036446800518896705,-0.07356309743029155,0.09874110252241897,-0.05156097734696985,-0.04252929670832306,-0.1100338972483218,-0.044151525322680185,0.049482618101480025,0.015161185438518965,-0.02841043890865813,0.39498199133141965,-0.11665503819036582,0.005468000146969576,-0.008050900347525869,-0.00036446800518896705,-0.07356309743029166,0.09874110252241897,-0.05156097734696974,-0.04252929670832317,-0.11003389724832169,-0.044151525322680185,0.049482618101480025,0.015161185438518965,-0.028410438908658242,0.39498199133141987
fox,,0.0,-0.00578034682080919,0.011627906976743985,0.02298850574712663,0.022471910112359383,0.027472527472527597,-0.005347593582887722,0.010752688172043001,0.0,0.0,0.005319148936170581,-0.010582010582010692,0.0,-0.07486631016042788,0.0,-0.00578034682080919,0.011627906976744207,0.02298850574712663,0.022471910112359383,0.027472527472527597,-0.005347593582887722,0.010752688172043001,0.0,0.0,0.005319148936170359,-0.01058201058201047,0.0
frog,,0.2235220489119969,-0.010702341137123539,0.026369168356997763,-0.01830663615560635,-0.018436109345200125,0.0032383419689119286,0.010974822466107037,-0.0025542784163472554,-0.01024327784891188,0.009702457956015653,-0.017296604740551058,0.006518904823989757,2.9993523316062167,-0.791131221719457,0.2235220489119969,-0.010702341137123539,0.026369168356997763,-0.01830663615560635,-0.018436109345200125,0.0032383419689119286,0.010974822466107037,-0.0025542784163472554,-0.01024327784891188,0.009702457956015653,-0.017296604740551058,0.006518904823989757,2.9993523316062167
fungus,,0.007062822044281436,-0.0011471620580433273,8.57074291198412e-05,-0.0593730181855574,0.0005102133785237495,-0.04806308849509189,0.11609397719445935,-0.13771941854086667,0.0012325553655916366,0.0010126280676674426,0.15810770603986968,0.0004966944130440076,-0.9840623127621331,61.29365079365079,0.007062822044281436,-0.0011471620580433273,8.57074291198412e-05,-0.05937301818555751,0.0005102133785237495,-0.04806308849509189,0.11609397719445935,-0.13771941854086667,0.0012325553655918586,0.0010126280676674426,0.15810770603986968,0.0004966944130440076,-0.9840623127621331
gargoyle,,-0.0031088717705252122,-0.0011521799244168518,0.07690059828665441,0.00138533826532794,-0.10844885618118505,-0.0008318402866648311,0.0017771373679151825,0.12195745632960975,-0.10921341272328422,0.1190533301351242,-0.0007287796513288924,-0.10722304051251963,0.0,0.04590668097579664,-0.0031088717705254343,-0.0011521799244170738,0.07690059828665463,0.001385338265328162,-0.10844885618118538,-0.0008318402866647201,0.0017771373679156266,0.12195745632960953,-0.10921341272328422,0.1190533301351242,-0.0007287796513288924,-0.10722304051251974,0.0
gate,,-0.004201944183129802,-0.002906087488528497,-0.005829114894922327,0.011880882579848873,0.007014333638303949,0.007874015748032148,-0.00015024038461630695,0.00240420736288538,0.0020986358866739163,-0.010172026925953537,-0.011183315701979835,0.0007641754546845458,0.21869273060476546,-0.17724458204334415,-0.004201944183129691,-0.002906087488528386,-0.005829114894922438,0.011880882579848429,0.007014333638304171,0.007874015748032148,-0.00015024038461630695,0.00240420736288538,0.0020986358866739163,-0.010172026925953759,-0.011183315701979724,0.0007641754546845458,0.21869273060476524
germ,,0.00041893590280683846,0.0012562814070351536,0.006273525721455675,0.006650041562759723,0.008257638315441573,-0.003276003276003414,0.008216926869350827,-0.004482477587611777,-0.002046663937781301,0.006562756357669786,0.0012224938875311508,-0.013431013431013494,0.0,-0.015264026402640463,0.00041893590280683846,0.0012562814070351536,0.006273525721455453,0.006650041562759723,0.008257638315441573,-0.003276003276003303,0.008216926869350605,-0.004482477587611888,-0.002046663937781301,0.006562756357669786,0.0012224938875309288,-0.013431013431013383,0.0
giant,,-0.042686651190779856,-0.0022463015189753133,0.07448327845440006,-0.04952143320259894,-0.15120616042945734,0.001975701146815112,0.041464575495218536,0.021979695983809,-0.022936001246902094,0.03089851185326231,0.13316058371188033,-0.11196696724498845,-0.9731005004170142,40.53657339224349,-0.042686651190779856,-0.0022463015189752022,0.07448327845440006,-0.04952143320259894,-0.15120616042945734,0.001975701146815112,0.041464575495218536,0.021979695983809,-0.022936001246902205,0.030898511853262534,0.13316058371188033,-0.11196696724498845,-0.9731005004170142
gideon,,0.2542329968034944,-0.01646479939439871,-0.038291321916489984,0.0014005602240894088,-0.01838161838161856,-0.01751475676775882,-0.028340877779964635,-0.004861251772331432,-0.02564624465703247,-0.034259452684353375,-0.01146441704520873,-0.01597374179431077,0.13631309762063615,-0.13215916503587744,0.2542329968034942,-0.01646479939439849,-0.038291321916490206,0.0014005602240896309,-0.018381618381618336,-0.017514756767758932,-0.028340877779964635,-0.004861251772331432,-0.02564624465703247,-0.034259452684353375,-0.01146441704520873,-0.01597374179431077,0.13631309762063615
gnome,,0.36949891067538143,-0.0011135857461025411,0.0,0.011148272017837302,0.013230429988974501,0.006528835690968293,0.005405405405405572,0.011827956989247213,-0.0010626992561102444,-0.0021276595744682547,-0.017057569296375363,0.01301518438177851,0.936830835117773,-0.6375266524520256,0.36949891067538143,-0.0011135857461025411,0.0,0.011148272017837524,0.01323042998897428,0.006528835690968293,0.005405405405405572,0.011827956989247213,-0.0010626992561102444,-0.0021276595744682547,-0.017057569296375363,0.01301518438177851,0.936830835117773
goat,,0.31770833333333326,0.0017391304347824654,0.004340277777777901,-0.03782993152051084,-0.026533996683250183,0.004258943781941804,-0.003392705682781827,0.004255319148936065,-2.220446049250313e-16,-0.011016949152542255,-0.0008568980291344674,0.0034305317324183626,2.7333333333333334,-0.7835497835497836,0.31770833333333326,0.0017391304347824654,0.004340277777777901,-0.03782993152051073,-0.026533996683250294,0.004258943781942026,-0.003392705682782049,0.004255319148936287,-2.220446049250313e-16,-0.011016949152542255,-0.0008568980291343564,0.0034305317324183626,2.7333333333333334
goblin,,-0.01949463692868003,-0.004332999349610622,0.009365758926600076,0.4858002144434874,0.00123625872877553,0.08929541959133491,0.006385418104226881,-0.3502348259736854,-0.0089564808966196,-0.005000817126981416,0.00013139741147072392,0.00020528148196752305,-0.0933305420781727,0.0708121126364718,-0.01949463692867992,-0.004332999349610955,0.00936575892660052,0.4858002144434872,0.00123625872877553,0.08929541959133513,0.006385418104226659,-0.3502348259736854,-0.0089564808966196,-0.005000817126981416,0.00013139741147072392,0.00020528148196752305,-0.09333054207817248
god,,0.4274533823329252,0.02281627788183238,-0.008656567338105492,-0.025524769101595512,-0.017519673731977603,-0.013914873713751441,-0.013399739120122933,-0.01628605769230773,-0.014112041053210067,-0.017350353203618996,-0.020431328036322305,-0.0220805973992535,0.2410747591775837,-0.34531104412167746,0.4274533823329254,0.02281627788183216,-0.008656567338105492,-0.0255247691015954,-0.017519673731977714,-0.013914873713751441,-0.013399739120122933,-0.01628605769230773,-0.014112041053210067,-0.017350353203619218,-0.020431328036322194,-0.0220805973992535,0.24107475917758348
golem,,-0.04277356021120782,0.0005998800239952473,-0.23388788968824936,0.2384777788646517,-0.23650837007843295,0.4583461106000213,0.03823508796523423,-0.0052265078183164615,-0.029167593916429424,-0.039769125546324724,-0.000104235433098121,0.00010424629925598339,-0.9067440325214552,10.006847893753893,-0.04277356021120793,0.0005998800239952473,-0.23388788968824936,0.2384777788646517,-0.23650837007843295,0.4583461106000213,0.038235087965234005,-0.0052265078183164615,-0.029167593916429202,-0.039769125546324724,-0.000104235433098121,0.00010424629925598339,-0.9067440325214552
gorgon,,-0.003676470588235503,0.0073800738007381295,-0.0073260073260073,0.03321033210332103,0.039285714285714146,0.024054982817869774,-0.010067114093959995,0.013559322033898313,-0.013377926421404673,-0.023728813559321993,0.006944444444444198,0.031034482758620863,0.0,-0.09030100334448143,-0.003676470588235503,0.0073800738007381295,-0.0073260073260073,0.03321033210332103,0.039285714285714146,0.024054982817869552,-0.010067114093959773,0.013559322033898091,-0.013377926421404562,-0.023728813559321993,0.006944444444444198,0.031034482758620863,0.0
gremlin,,0.013422818791946067,-0.0066225165562913135,0.10000000000000009,0.036363636363636154,0.03508771929824572,0.05649717514124264,0.005347593582887722,-0.010638297872340274,0.0053763440860212786,-0.03743315508021372,0.016666666666666607,-0.010928961748633781,0.0,-0.176795580110497,0.013422818791946067,-0.0066225165562913135,0.09999999999999987,0.036363636363636376,0.03508771929824572,0.05649717514124264,0.005347593582887722,-0.010638297872340274,0.0053763440860212786,-0.03743315508021372,0.016666666666666607,-0.010928961748633781,0.0
griffin,,0.25717317487266533,-0.0009115770282588365,0.0018248175182482562,0.329690346083789,0.046575342465753344,0.0,-0.01308900523560197,0.015251989389920562,0.01179660748569944,-0.02304426925409342,-0.00496585971446295,-0.01933873986275736,0.8105916030534348,-0.6736446591519054,0.25717317487266533,-0.0009115770282588365,0.0018248175182480342,0.3296903460837892,0.046575342465753344,0.0,-0.01308900523560208,0.01525198938992034,0.01179660748569944,-0.023044269254093308,-0.00496585971446295,-0.01933873986275736,0.8105916030534348
hag,,-0.08832836932241228,0.0015313935681469104,0.00840978593272168,-0.0037907505686126663,-0.023211567732115523,0.01986754966887405,-0.0043290043290042934,0.011594202898550732,-0.007163323782235054,-0.0014430014430015792,0.016618497109826658,0.009239516702203465,-0.7338028169014085,3.0126984126984127,-0.08832836932241228,0.0015313935681469104,0.00840978593272168,-0.0037907505686126663,-0.023211567732115523,0.01986754966887405,-0.0043290043290042934,0.011594202898550732,-0.007163323782235054,-0.0014430014430015792,0.016618497109826658,0.009239516702203465,-0.7338028169014084
harpy,,0.00512820512820511,0.005102040816326703,0.010152284263959421,0.035175879396984966,0.058252427184465994,0.03211009174311941,-0.004444444444444584,0.017857142857142794,0.017543859649123084,-0.017241379310345195,0.0043859649122810485,0.013100436681222849,0.0,-0.15948275862068995,0.00512820512820511,0.005102040816326481,0.010152284263959421,0.035175879396984966,0.058252427184465994,0.03211009174311941,-0.004444444444444584,0.017857142857143016,0.01754385964912286,-0.017241379310344973,0.004385964912280826,0.013100436681222849,0.0
hellion,,-0.026896613350013365,-0.0049586776859504855,-0.0016611295681063787,0.02828618968386043,0.05177993527508096,0.038461538461538325,0.0,0.00592592592592589,-0.00589101620029453,-0.00740740740740764,-0.004477611940298387,0.023988005997001682,-0.44363103953147887,0.6361111111111111,-0.026896613350013365,-0.0049586776859504855,-0.0016611295681063787,0.028286189683860208,0.05177993527508096,0.03846153846153855,-1.1102230246251565e-16,0.00592592592592589,-0.00589101620029453,-0.00740740740740764,-0.004477611940298387,0.023988005997001682,-0.44363103953147887
hippo,,0.04814962196577821,-0.008352315869400329,-0.0007656967840735662,0.01072796934865905,0.01592115238817282,0.01194029850746281,-0.001474926253687281,-0.0022156573116691725,-0.03923019985196141,0.0,-0.0038520801232665436,0.006187161639597649,0.30745580322828614,-0.2613168724279835,0.04814962196577799,-0.008352315869400107,-0.0007656967840736773,0.01072796934865905,0.01592115238817282,0.011940298507462588,-0.001474926253687281,-0.0022156573116690614,-0.03923019985196152,0.0,-0.0038520801232664326,0.006187161639597649,0.30745580322828614
homarid,,0.030656934306569017,-0.026912181303116012,-0.0014556040756913413,0.008746355685130824,0.03179190751445082,0.019607843137255054,-0.008241758241758101,0.01939058171745156,-0.00815217391304357,-0.012328767123287676,-0.004160887656033174,-0.00974930362116988,0.0,-0.03656821378340358,0.030656934306569017,-0.026912181303116012,-0.0014556040756913413,0.008746355685131046,0.03179190751445082,0.019607843137254832,-0.008241758241758101,0.01939058171745156,-0.00815217391304357,-0.012328767123287676,-0.004160887656033174,-0.00974930362116988,0.0
homunculus,,0.08290155440414493,0.0,0.004385964912280826,0.017467248908296984,0.030042918454935785,0.02499999999999991,0.00406504065040636,0.03238866396761142,0.0,0.0039215686274509665,-0.00390625,0.0117647058823529,0.7209302325581395,-0.5257985257985258,0.08290155440414493,0.0,0.004385964912280826,0.017467248908296984,0.030042918454935563,0.025000000000000133,0.004065040650406582,0.03238866396761142,0.0,0.0039215686274509665,-0.003906250000000111,0.0117647058823529,0.7209302325581395
horror,,-0.01898177569793491,-0.015756687431293215,-0.012658227848101444,0.006033182503770718,0.020239880059969906,-0.016715650257163706,0.000934055669717937,0.004665920119447442,0.005758870518298709,-0.010528260066494877,0.0074668657830878615,0.0011117287381878782,-0.7362576346474181,2.9042857142857144,-0.01898177569793491,-0.015756687431293215,-0.012658227848101444,0.006033182503770718,0.020239880059969906,-0.016715650257163817,0.000934055669717937,0.004665920119447442,0.005758870518298487,-0.010528260066494766,0.0074668657830878615,0.0011117287381876562,-0.7362576346474181
horse,,0.034252442582186404,0.2889747636931006,-0.051339254296451364,0.07116647907451812,0.4922896335583964,0.0706720758851449,0.7225870491497719,-0.12825037716530463,0.03915462106302936,0.020400020686684783,0.08248616485783855,0.08974426885895936,-0.9970646266745128,82.79491386382279,0.034252442582186404,0.2889747636931006,-0.051339254296451475,0.07116647907451812,0.4922896335583966,0.0706720758851449,0.7225870491497719,-0.12825037716530452,0.03915462106302914,0.020400020686684783,0.08248616485783855,0.08974426885895959,-0.9970646266745128
hound,,0.002458814851241664,0.0,-0.004966887417218291,0.0266222961730449,0.03565640194489439,0.042253521126760285,-0.0030030030030027133,0.02560240963855409,-0.01027900146842875,0.0014836795252228807,-0.004444444444444362,0.004464285714285365,-0.004444444444444362,-0.10339506172839497,0.002458814851241886,0.0,-0.004966887417218624,0.026622296173045346,0.03565640194489439,0.042253521126760285,-0.0030030030030029353,0.025602409638554313,-0.010279001468428861,0.0014836795252226587,-0.004444444444444362,0.004464285714285587,-0.004444444444444473
huatli,,-0.65250501002004,0.0034602076124568004,-0.006896551724137945,0.00810185185185186,0.010332950631458004,-0.001136363636363602,0.021615472127417323,-0.002227171492204527,-0.001116071428571841,-0.01452513966480451,-0.028344671201813942,-0.002333722287047757,-0.47807017543859653,4.591036414565826,-0.65250501002004,0.0034602076124568004,-0.006896551724137945,0.00810185185185186,0.010332950631458004,-0.001136363636363602,0.021615472127417323,-0.002227171492204638,-0.00111607142857173,-0.01452513966480451,-0.028344671201813942,-0.002333722287047757,-0.47807017543859653
human,,0.1170813566979696,-0.003897265525172555,-0.010326470399589227,0.016720674011664993,0.13998878555562344,-0.02473114321961023,-0.016629086809469618,0.00045858412152433026,0.011402051223285081,-0.01557897122139118,-0.0011509466536226975,-0.00046090914328456023,2.223816934693641,-0.7451988899167437,0.1170813566979696,-0.003897265525172555,-0.010326470399589227,0.016720674011664993,0.13998878555562366,-0.02473114321961034,-0.016629086809469618,0.00045858412152433026,0.01140205122328486,-0.01557897122139118,-0.0011509466536225865,-0.00046090914328456023,2.223816934693641
hydra,,-0.028980621799441497,0.00483086714065184,0.0015154523886666826,-0.1632124893035295,0.20077070810365893,-0.052417302798981935,-0.10295052500054824,-0.00933711807161619,-0.022125600476875285,0.25313374710965153,-0.06138681169272664,0.029053585655309577,-0.974496516082327,39.06656773372906,-0.028980621799441497,0.004830867140652062,0.0015154523886664606,-0.16321248930352938,0.2007707081036587,-0.052417302798981935,-0.10295052500054824,-0.00933711807161619,-0.022125600476875174,0.2531337471096511,-0.06138681169272642,0.029053585655309577,-0.974496516082327
illusion,,-0.0028051450465248484,0.010291595197255976,-0.0081116770420675,-0.0053252187143398855,-0.05899650557130598,-0.026674233825199067,-0.0025267249757044974,-0.006040530007794254,-0.004900999803960082,-0.016745468873128444,-0.01081947505509917,-0.011950577273648011,-0.09337843378433774,0.2779016393442628,-0.0028051450465247374,0.010291595197255754,-0.008111677042067722,-0.005325218714339663,-0.0589965055713062,-0.026674233825198845,-0.0025267249757044974,-0.006040530007794254,-0.004900999803960082,-0.016745468873128444,-0.01081947505509917,-0.011950577273648233,-0.09337843378433763
imp,,-0.015597423934180288,0.0037065981913593227,0.006874151854241006,0.06931064958020339,0.025724735004235777,0.0016921155473184069,-0.0009250693802032028,0.009904388083735727,0.008608236202085395,0.00982969706482506,7.77166838286103e-05,0.0003108425776625623,-0.9320243158732934,12.091970802919711,-0.015597423934180177,0.0037065981913591006,0.006874151854241228,0.06931064958020339,0.025724735004235777,0.0016921155473184069,-0.0009250693802034249,0.009904388083735949,0.008608236202085617,0.00982969706482506,7.771668382883234e-05,0.0003108425776625623,-0.9320243158732934
incarnation,,0.5477832512315273,-0.0015004092025098226,-0.0012749874778015258,0.18314868007112572,0.0005009633911368105,1.5070842572672096,-0.052528311825125074,0.056093730455448965,-0.6013309294133646,-0.1538550412077333,1.8083512682301999,-0.0007362542716639053,0.0,-0.7695309060746343,0.547783251231527,-0.0015004092025098226,-0.0012749874778015258,0.18314868007112572,0.0005009633911368105,1.5070842572672096,-0.052528311825125074,0.056093730455448965,-0.6013309294133646,-0.1538550412077333,1.8083512682301999,-0.0007362542716639053,0.0
insect,,0.1931724535030317,0.0005229379605420359,0.00186496246317569,-0.001683641408093517,7.125975367916482e-05,-0.0004750311739207813,-0.05918136992811751,0.0029172560113153168,0.00018888119372917345,-0.0011834319526627946,-0.0605147726126849,-0.0002414972831561446,-0.9869559966182213,71.54926624737949,0.19317245350303192,0.0005229379605418139,0.001864962463175912,-0.001683641408093517,7.125975367894277e-05,-0.00047503117392055927,-0.05918136992811751,0.0029172560113150947,0.00018888119372917345,-0.0011834319526627946,-0.06051477261268501,-0.00024149728315603358,-0.9869559966182213
ir,,-0.09178608081903228,0.00877897141468198,0.01690824655911638,-0.0017240185781534079,0.11742037593237731,-0.0035297309349570094,-0.007663546239349506,0.02084400400439712,-0.03177269237007396,-0.12143356581359233,0.016620456158570773,0.016930493931118784,-0.7652932695280055,3.6180282197067806,-0.09178608081903228,0.00877897141468198,0.01690824655911638,-0.0017240185781532968,0.11742037593237731,-0.0035297309349570094,-0.007663546239349506,0.02084400400439712,-0.03177269237007396,-0.12143356581359233,0.016620456158570995,0.016930493931118784,-0.7652932695280055
island,,0.04749273796787845,-0.009442422137235673,0.029270003256198773,-0.00786380528912245,0.2769439097400357,0.038223705811535336,0.011938331796020885,-0.1523976009530541,0.022877086627785648,-0.0002102683023538221,-0.12013095937307017,0.13202198989544844,0.12132258677533958,-0.27335202767141764,0.04749273796787845,-0.009442422137235673,0.029270003256198773,-0.00786380528912245,0.2769439097400359,0.038223705811535336,0.011938331796020885,-0.15239760095305377,0.022877086627785426,-0.0002102683023538221,-0.12013095937307017,0.13202198989544867,0.12132258677533936
